Symbol,Company,DividendScore,FinancialScore,ProfitScore,TotalScore,MarketCap,Problem,AvgGrowthRate,CumulativeDividend
2984.T,"Yamaichi Real Estate Co., Ltd",0,0,19,19,6616744960.0,無配年あり/営業CF合計マイナス/自己資本比率低い,0.004545454545454547,
9768.T,"IDEA Consultants,Inc.",0,0,19,19,27699109888.0,無配年あり,0.2509048975715642,
3710.T,"Jorudan Co.,Ltd.",0,2,17,19,3295062528.0,無配年あり,-0.059829059829059825,
2931.T,"Euglena Co., Ltd.",0,9,10,19,48685797376.0,無配年あり/ROE低い/EPS低い,,
6663.T,"Taiyo Technolex Co.,Ltd.",0,0,19,19,1925863040.0,無配年あり/2回減配あり,0.05925925925925925,
2961.T,Nitcho Corporation,0,0,19,19,7247896576.0,無配年あり/2回減配あり,0.12361111111111112,
7997.T,Kurogane Kosakusho Ltd.,0,0,19,19,1802700416.0,無配年あり/3回以上減配あり/営業CF合計マイナス/2回減配あり,-0.395,
409A.T,"Orion Breweries, Ltd.",0,9,10,19,49948889088.0,無配年あり,,
6159.T,"Micron Machinery Co., Ltd.",0,2,17,19,8186916352.0,3回以上減配あり/2回減配あり,-0.0019676574676488322,
2752.T,Fujio Food Group Inc.,0,9,10,19,59045498880.0,無配年あり/ROE低い/2回減配あり/EPS低い,-0.14712430426716142,
9236.T,Japan M&A Solution Incorporated,0,0,19,19,2099619072.0,無配年あり,,
3069.T,JFLA Holdings Inc.,0,2,17,19,8101817344.0,無配年あり/自己資本比率低い,-0.2,
219A.T,Heartseed Inc.,0,0,19,19,56213118976.0,無配年あり/営業CF合計マイナス,,
3904.T,KAYAC Inc.,0,0,19,19,6610260992.0,無配年あり/2回減配あり,-0.21245421245421245,
471A.T,"NS Group, Inc.",0,9,10,19,81428054016.0,無配年あり,,
3981.T,Beaglee Inc.,0,2,17,19,6885938176.0,無配年あり,0.3208333333333333,
7414.T,"Onoken Co., Ltd.",0,17,2,19,36037943296.0,3回以上減配あり/ROE低い/2回減配あり/EPS低い,0.10671956004008505,
7416.T,Haruyama Holdings Inc.,0,17,2,19,10803553280.0,無配年あり/ROE低い/EPS低い,,
2997.T,"STORAGE-OH Co.,Ltd.",0,0,19,19,2504346112.0,無配年あり/営業CF合計マイナス/自己資本比率低い,,
3195.T,"Generation Pass Co.,Ltd.",0,0,19,19,5952612352.0,無配年あり/営業CF合計マイナス,-1.0,
2683.T,"Uoki Co.,Ltd.",0,2,17,19,2513626624.0,無配年あり/配当性向70%以上2回/自己資本比率低い,0.0,
5612.T,Nippon Chutetsukan K.K.,0,7,12,19,5237206528.0,ROE低い/配当性向100%以上/無配年あり/3回以上減配あり/2回減配あり/配当性向70%以上2回,-0.14564393939393938,
3204.T,Toabo Corporation,0,2,17,19,4389215744.0,無配年あり/2回減配あり,-0.0017223517223517216,
4813.T,"Access Co., Ltd.",0,8,10,18,16884327424.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,-0.5,
8166.T,"Taka-Q Co., Ltd.",0,3,15,18,3291517952.0,無配年あり/営業CF合計マイナス/減収傾向/2回減配あり,-0.16666666666666666,
4882.T,Perseus Proteomics Inc.,0,8,10,18,2653835008.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
6380.T,"Oriental Chain Mfg. Co., Ltd.",0,4,14,18,7132352512.0,無配年あり/現金比率低い,-0.07142857142857142,
5753.T,"Nippon Shindo Co., Ltd.",0,4,14,18,5455766016.0,無配年あり/ROE低い/現金比率低い,0.1875,
3224.T,"General Oyster, Inc.",0,8,10,18,3710845440.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
7421.T,"Kappa Create Co., Ltd.",0,14,4,18,80592355328.0,ROE低い/現金比率低い/無配年あり/2回減配あり/EPS低い,-0.5,
8508.T,"J Trust Co., Ltd.",0,4,14,18,101762048000.0,無配年あり/3回以上減配あり/ROE低い/2回減配あり,0.963003663003663,
9946.T,"MINISTOP Co., Ltd.",0,14,4,18,51866054656.0,3回以上減配あり/ROE低い/2回減配あり/EPS低い,-0.0682643427741467,
9827.T,"Lilycolor Co., Ltd.",0,0,17,17,7981381120.0,無配年あり/配当性向70%以上2回,0.4618089764641489,
9903.T,"Kanseki Co., Ltd.",3,2,12,17,6695558144.0,3回以上減配あり/ROE低い/2回減配あり/自己資本比率低い,0.08805515472182139,
421A.T,"Movin' Strategic Career CO., LTD.",0,7,10,17,34992918528.0,無配年あり,,
3529.T,"Atsugi Co., Ltd.",0,13,4,17,16990860288.0,ROE低い/無配年あり/営業CF合計マイナス/2回減配あり/EPS低い,-0.3,
4171.T,Global Information Inc,0,2,15,17,4954042880.0,無配年あり/減収傾向,,
5125.T,Fines inc.,0,2,15,17,2099725056.0,無配年あり,,
8562.T,"The Fukushima Bank, Ltd.",0,3,14,17,13600086016.0,ROE低い/自己資本比率低い/無配年あり/3回以上減配あり/営業CF合計マイナス/2回減配あり,-0.2875,
431A.T,"uSonar Co., Ltd.",0,7,10,17,22570190848.0,無配年あり,,
4068.T,Basis Corporation,0,2,15,17,3235593728.0,無配年あり,,
505A.T,"Geekly, Inc.",0,7,10,17,16520801280.0,無配年あり,,
414A.T,"OVERLAP Holdings,Inc.",0,7,10,17,17026807808.0,無配年あり,,
4174.T,Appirits Inc.,0,7,10,17,3544788224.0,無配年あり/ROE低い/EPS低い,0.3147186147186147,
3986.T,"bBreak Systems Company, Limited",0,2,15,17,2168422400.0,無配年あり,0.06761362396694329,
4888.T,Stella Pharma Corporation,0,13,4,17,13362674688.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
4075.T,"Brains Technology, Inc.",0,2,15,17,8100080128.0,無配年あり,,
336A.T,"Dynamic Map Platform Co., Ltd.",0,13,4,17,25436631040.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
3926.T,OpenDoor Inc.,0,13,4,17,12622493696.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
3900.T,CrowdWorks Inc.,0,7,10,17,10558259200.0,無配年あり/ROE低い/EPS低い,-1.0,
367A.T,"Primo Global Holdings Co., Ltd.",0,7,10,17,25777829888.0,無配年あり,,
6063.T,"Emergency Assistance Japan Co., Ltd.",0,0,17,17,2531729664.0,無配年あり/2回減配あり,-0.134375,
6147.T,"Yamazaki Co., Ltd.",0,15,2,17,847496064.0,無配年あり/ROE低い/EPS低い,0.16666666666666669,
7161.T,"Jimoto Holdings, Inc.",0,3,14,17,15728117760.0,ROE低い/自己資本比率低い/無配年あり/3回以上減配あり/営業CF合計マイナス/2回減配あり,-0.27114177489177493,
6440.T,Juki Corporation,0,0,17,17,22553600000.0,無配年あり/3回以上減配あり/2回減配あり,-0.11994047619047618,
2375.T,GiG Works Inc.,0,0,17,17,4256819456.0,無配年あり/2回減配あり,0.08988091418261582,
369A.T,"A-tie Co.,Ltd.",0,7,10,17,10522391552.0,無配年あり,,
9872.T,"Kitakei Co., Ltd.",0,0,17,17,8932090880.0,無配年あり/3回以上減配あり/2回減配あり,0.10215704723000732,
5891.T,"SAKIGAKE Holdings Co.,Ltd.",0,2,15,17,9597037568.0,無配年あり/EPS低い,0.2388888888888889,
6218.T,ENSHU Limited,0,7,10,17,4015728896.0,無配年あり/減収傾向/ROE低い,0.011538461538461534,
6233.T,KLASS Corporation,0,0,17,17,2109414528.0,無配年あり,0.0,
2722.T,"IK HOLDINGS Co.,Ltd.",0,0,17,17,2714759424.0,無配年あり,0.07916666666666665,
386A.T,"Minoya Co., Ltd.",0,2,15,17,4527880192.0,無配年あり,,
6620.T,"Miyakoshi Holdings, Inc.",0,17,0,17,28129800192.0,無配年あり/減収傾向/ROE低い/EPS低い,-1.0,
6613.T,"QD Laser, Inc.",0,7,10,17,84809777152.0,ROE低い/現金比率低い/無配年あり/営業CF合計マイナス/EPS低い,,
428A.T,"Cypress Holdings Co., Ltd.",0,7,10,17,18976708608.0,無配年あり,,
246A.T,ASUA Inc.,0,2,15,17,2393632768.0,無配年あり,,
7446.T,"Tohoku Chemical Co., Ltd.",0,0,17,17,4036067840.0,無配年あり,0.06282493673798022,
2424.T,Brass Corporation,0,2,15,17,3185878016.0,無配年あり,0.12916666666666665,
3858.T,Ubiquitous AI Corporation,0,12,4,16,3158582784.0,無配年あり/ROE低い/EPS低い,,
9313.T,"Maruhachi Warehouse Company, Limited",0,2,14,16,6041528320.0,無配年あり/ROE低い,0.05,
3652.T,Digital Media Professionals Inc.,0,12,4,16,8098691584.0,無配年あり/ROE低い/EPS低い,,
4124.T,Osaka Yuka Industry Ltd.,0,2,14,16,2501812224.0,無配年あり/ROE低い,0.017573696145124714,
7827.T,Orvis Corporation,0,2,14,16,3114357504.0,無配年あり/ROE低い,0.2110957474887823,
3765.T,"GungHo Online Entertainment, Inc.",0,4,12,16,137567797248.0,無配年あり/ROE低い/配当性向100%以上,0.16666666666666666,
6633.T,Cgs Holdings Inc.,0,2,14,16,3021434624.0,ROE低い/無配年あり/3回以上減配あり/2回減配あり/配当性向70%以上2回,0.029670329670329662,
5997.T,Kyoritsu Air Tech Inc.,0,2,14,16,4351610368.0,無配年あり/3回以上減配あり/ROE低い/2回減配あり,0.08333333333333333,
4615.T,"Shinto Paint Company, Limited",0,12,4,16,4526934016.0,無配年あり/ROE低い/2回減配あり/EPS低い,-0.21428571428571427,
6699.T,"Diamond Electric Holdings Co., Ltd.",0,2,14,16,6232902144.0,ROE低い/自己資本比率低い/配当性向100%以上/無配年あり/2回減配あり,0.07777777777777778,
2736.T,"Festaria Holdings Co., Ltd.",0,2,14,16,2171268352.0,無配年あり/ROE低い,-0.11875000656249968,
4167.T,Kokopelli Inc.,0,12,4,16,2550685184.0,無配年あり/ROE低い/EPS低い,,
4260.T,"Hybrid Technologies Co., Ltd.",0,2,14,16,2416802048.0,無配年あり/ROE低い,,
4829.T,"Nihon Enterprise Co.,Ltd.",0,2,14,16,4238839040.0,ROE低い/2回減配あり/配当性向100%以上,0.03703703703703704,
7077.T,"ALiNK Internet, Inc.",0,12,4,16,1781536384.0,無配年あり/ROE低い/EPS低い,,
3067.T,"Tokyo Ichiban Foods Co., Ltd.",0,2,14,16,4169111296.0,無配年あり/ROE低い,-0.2,
6330.T,Toyo Engineering Corporation,0,12,4,16,152880693248.0,ROE低い/自己資本比率低い/無配年あり/2回減配あり/EPS低い,-0.25,
6310.T,"Iseki & Co., Ltd.",0,1,14,15,44360138752.0,無配年あり/ROE低い,0.14814814814814814,
4592.T,SanBio Company Limited,0,15,0,15,73827115008.0,減収傾向/ROE低い/無配年あり/営業CF合計マイナス/EPS低い,,
2193.T,Cookpad Inc.,0,0,15,15,9776305152.0,無配年あり/営業CF合計マイナス/減収傾向/2回減配あり,-0.6,
4418.T,Japan Data Science Consortium Co.Ltd.,0,0,15,15,17652299776.0,無配年あり/営業CF合計マイナス,,
5582.T,GRID Inc.,0,0,15,15,9667913728.0,無配年あり,,
3747.T,"Intertrade Co.,Ltd.",0,0,15,15,3096972032.0,無配年あり/減収傾向,,
5903.T,Shinpo Co Ltd,0,0,15,15,9268598784.0,無配年あり/営業CF合計マイナス,,
7813.T,"Platz Co., Ltd.",0,0,15,15,3111224832.0,3回以上減配あり/2回減配あり,0.128968253968254,
3323.T,"Recomm Co., Ltd.",0,0,15,15,7830941184.0,無配年あり/2回減配あり/EPS低い,0.06979166666666667,
7810.T,"Crossfor Co.,Ltd.",0,0,15,15,2795694848.0,無配年あり/3回以上減配あり/営業CF合計マイナス/2回減配あり,-0.5528968253968254,
4889.T,Renascience Inc.,0,13,2,15,16945574912.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
4011.T,"Headwaters Co.,Ltd",0,0,15,15,14620362752.0,無配年あり/EPS低い,,
4978.T,ReproCELL Incorporated,0,13,2,15,14694394880.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
3691.T,"DIGITAL PLUS, Inc.",0,0,15,15,8326272512.0,無配年あり/営業CF合計マイナス/EPS低い,,
8254.T,"Saikaya Department Store Co.,Ltd.",0,0,15,15,1730926720.0,無配年あり/減収傾向,,
5721.T,S Crypto Energy Inc.,0,13,2,15,10485450752.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,-1.0,
4392.T,"Future Innovation Group, Inc.",0,1,14,15,40286068736.0,無配年あり,0.0,
3436.T,Sumco Corporation,1,12,2,15,1160062042112.0,3回以上減配あり/ROE低い/2回減配あり/EPS低い,0.22395662653115225,
6521.T,OXIDE Corporation,0,4,10,14,37108408320.0,無配年あり/EPS低い/ROE低い/現金比率低い,,
7314.T,"Odawara Auto-Machine Mfg. Co., Ltd.",0,0,14,14,4202521344.0,無配年あり/営業CF合計マイナス/ROE低い,0.1438853544116702,
9895.T,Consec Corporation,0,12,2,14,2250929920.0,3回以上減配あり/ROE低い/2回減配あり/EPS低い,0.003333333333333335,
4178.T,Sharing Innovations Inc.,0,2,12,14,2055236352.0,無配年あり/ROE低い,,
4579.T,RaQualia Pharma Inc.,0,0,14,14,14473365504.0,無配年あり/ROE低い,,
4880.T,"CellSource Co., Ltd.",0,2,12,14,7125144576.0,無配年あり/配当性向100%以上,-0.375,
4593.T,Healios K.K.,0,0,14,14,39825563648.0,無配年あり/営業CF合計マイナス/ROE低い,,
7985.T,NEPON Inc,0,12,2,14,749719360.0,無配年あり/ROE低い/EPS低い,,
6047.T,Gunosy Inc.,0,12,2,14,8486889472.0,無配年あり/ROE低い/EPS低い,,
6054.T,Livesense Inc.,0,0,14,14,3115159040.0,無配年あり/ROE低い,,
3777.T,Environment Friendly Holdings Corp.,0,0,14,14,17263255552.0,無配年あり/ROE低い,,
5921.T,"Kawagishi Bridge Works Co., Ltd.",0,0,14,14,12028604416.0,無配年あり/ROE低い,0.10629629629629629,
6291.T,"Airtech Japan, Ltd.",0,0,14,14,13832465408.0,無配年あり/ROE低い,0.17744107744107743,
2009.T,"The Torigoe Co., Ltd.",0,0,14,14,25810216960.0,無配年あり/ROE低い/配当性向100%以上,0.21098089433813969,
7928.T,"Asahi Kagaku Kogyo Co.,Ltd.",0,2,12,14,1890426624.0,3回以上減配あり/ROE低い/2回減配あり,0.5433048433048433,
9173.T,"Tokai Kisen Co., Ltd.",0,2,12,14,6186628096.0,無配年あり/ROE低い,-0.25,
8938.T,"GLOME Holdings,Inc.",0,12,2,14,3392962560.0,ROE低い/無配年あり/3回以上減配あり/2回減配あり/EPS低い,-0.3095238095238096,
8202.T,"Laox Holdings CO.,LTD.",0,0,14,14,13438173184.0,無配年あり/営業CF合計マイナス/ROE低い,0.5,
6838.T,"Tamagawa Holdings Co., Ltd.",0,0,14,14,13718273024.0,無配年あり/3回以上減配あり/営業CF合計マイナス/2回減配あり,-0.07619047619047618,
6619.T,W-SCOPE Corporation,0,12,2,14,9651980288.0,無配年あり/EPS低い/ROE低い/現金比率低い,-0.25,
3985.T,TEMONA.inc.,0,0,14,14,2075975168.0,無配年あり/EPS低い,,
6926.T,"Okaya Electric Industries Co., Ltd.",0,12,2,14,4230530560.0,ROE低い/無配年あり/3回以上減配あり/2回減配あり/EPS低い,-0.33055555555555555,
6656.T,inspec Inc.,0,0,14,14,3314744576.0,ROE低い/自己資本比率低い/無配年あり/営業CF合計マイナス/2回減配あり,-0.6666666666666666,
4760.T,"Alpha Co., Ltd.",0,0,14,14,1254302464.0,ROE低い/無配年あり/3回以上減配あり/営業CF合計マイナス/2回減配あり,-0.1699404761904762,
4069.T,BlueMeme Inc.,0,0,14,14,2450948608.0,無配年あり/ROE低い,,
9348.T,"ispace, inc.",0,10,4,14,62474997760.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
9339.T,"Coach A Co., Ltd.",0,2,12,14,3430973184.0,無配年あり/ROE低い,0.0,
6276.T,"SiriusVision Co., Ltd.",0,0,14,14,1650980992.0,ROE低い/無配年あり/3回以上減配あり/営業CF合計マイナス/2回減配あり,-0.06984126984126984,
3192.T,"Shirohato Co., Ltd.",0,0,14,14,1936884992.0,無配年あり/ROE低い/2回減配あり,-0.625,
8127.T,Yamato International Inc.,0,0,14,14,11157089280.0,3回以上減配あり/ROE低い/2回減配あり/配当性向100%以上,0.12599472537553033,
2493.T,"E-SUPPORTLINK, Ltd.",0,0,14,14,4185537280.0,無配年あり/営業CF合計マイナス/ROE低い,-0.125,
2266.T,"Rokko Butter Co., Ltd.",0,0,14,14,21343152128.0,無配年あり/2回減配あり,0.011111111111111108,
4755.T,"Rakuten Group, Inc.",0,4,10,14,1650453905408.0,無配年あり/ROE低い/2回減配あり/EPS低い,-0.3333333333333333,
5074.T,"Tess Holdings Co.,Ltd.",0,1,12,13,44999634944.0,無配年あり/ROE低い/2回減配あり,-0.20078208341366235,
195A.T,MUSCAT GROUP Inc.,0,3,10,13,2403684352.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
4587.T,PeptiDream Inc.,0,4,9,13,141167362048.0,無配年あり/EPS低い,,
3948.T,"Hikari Business Form Co., Ltd.",1,2,10,13,6262060544.0,3回以上減配あり/減収傾向/ROE低い/2回減配あり,0.16263484798953906,
3172.T,"Tea Life Co., Ltd.",1,2,10,13,4790454272.0,3回以上減配あり/ROE低い/2回減配あり,0.07835405098832209,
6977.T,"Japan Resistor Mfg. Co., Ltd.",13,0,0,13,1759302656.0,減収傾向/ROE低い/営業CF合計マイナス/2回減配あり/EPS低い,0.1611111111111111,
7048.T,VELTRA Corporation,0,2,10,12,5710112256.0,無配年あり/ROE低い/EPS低い,,
559A.T,"Umenoyado Brewery Co., Ltd.",0,2,10,12,7174488576.0,無配年あり,,
4054.T,"Japan PropTech Co.,Ltd.",0,2,10,12,7184722944.0,無配年あり,0.15,
410A.T,"GMO Commerce, Inc.",0,2,10,12,6356994560.0,無配年あり,,
7369.T,"Meiho Holdings,Inc.",0,2,10,12,1698071424.0,無配年あり/ROE低い/EPS低い,,
4316.T,"BeMap, Inc.",0,8,4,12,480639424.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
3803.T,Image Information Inc.,0,8,4,12,2080217344.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
3261.T,"GRANDES, Inc.",0,0,12,12,1722015488.0,無配年あり/ROE低い,0.12460316460317508,
460A.T,BRANU Inc.,0,2,10,12,4828482048.0,無配年あり,,
2778.T,"Palemo Holdings Co.,Ltd.",0,2,10,12,1386687104.0,無配年あり/減収傾向/ROE低い/自己資本比率低い,0.0,
6186.T,"Ichikura Co., Ltd.",0,10,2,12,2089697408.0,ROE低い/自己資本比率低い/3回以上減配あり/2回減配あり/EPS低い,-0.03390693348641204,
1897.T,"The Kaneshita Construction Co.,Ltd.",0,0,12,12,6967202304.0,無配年あり/ROE低い,0.0,
7681.T,"LEOCLAN Co.,Ltd.",0,0,12,12,5986902528.0,無配年あり/ROE低い/配当性向100%以上,0.0317777832633353,
6198.T,"CAREER CO., LTD.",0,0,12,12,1710686848.0,無配年あり/2回減配あり/EPS低い,-0.2666666666666667,
7215.T,"Faltec Co., Ltd.",0,10,2,12,4098130176.0,ROE低い/自己資本比率低い/無配年あり/2回減配あり/EPS低い,-0.19010253535986285,
3930.T,"Hatena Co., Ltd.",0,2,10,12,2302275840.0,無配年あり/ROE低い,,
2901.T,Wel-Dish.Incorporated,0,0,12,12,4347594752.0,無配年あり/営業CF合計マイナス,,
3053.T,"Pepper Food Service Co., Ltd.",0,0,12,12,12591875072.0,無配年あり/営業CF合計マイナス,0.175,
7426.T,Yamadai Corporation,0,12,0,12,666289792.0,減収傾向/無配年あり/3回以上減配あり/2回減配あり/EPS低い,-0.05026455026455026,
5950.T,"Japan Power Fastening Co.,Ltd.",0,0,12,12,2204395776.0,ROE低い/配当性向100%以上/無配年あり/3回以上減配あり/2回減配あり,-0.45555555555555555,
4265.T,Institution for a Global Society Corporation,0,8,4,12,1369965824.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
4591.T,Ribomic Inc.,0,8,4,12,5202490880.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
6034.T,MRT Inc.,0,0,12,12,3464542464.0,無配年あり/ROE低い,-1.0,
3426.T,"Atom Livin Tech Co., Ltd.",0,2,10,12,5190673920.0,3回以上減配あり/ROE低い/2回減配あり,0.021849501261265968,
548A.T,"SystemEXE,Inc.",0,2,10,12,4919960064.0,無配年あり,,
549A.T,"HITO-TO-HITO Holdings Co.,Ltd.",0,2,10,12,7209999872.0,無配年あり,,
4381.T,"BPLATS,Inc.",0,10,2,12,1262843648.0,無配年あり/EPS低い/自己資本比率低い,,
6031.T,Zeta Inc.,0,2,10,12,5919085568.0,無配年あり/ROE低い,0.9333333333333333,
2291.T,"Fukutome Meat Packers, Ltd.",0,0,12,12,1704968320.0,無配年あり/営業CF合計マイナス/ROE低い/自己資本比率低い,-0.2,
4564.T,"OncoTherapy Science, Inc.",0,8,4,12,8981358592.0,無配年あり/営業CF合計マイナス/ROE低い/EPS低い,,
6338.T,Takatori Corporation,0,0,12,12,8826394624.0,無配年あり/配当性向70%以上2回/ROE低い/2回減配あり,0.22592592592592597,
7808.T,"C.S. Lumber Co., Inc",0,2,10,12,5040626176.0,無配年あり/減収傾向,0.19569805194805195,
7531.T,Seiwa Chuo Holdings Corporation,0,0,12,12,5180275712.0,無配年あり/3回以上減配あり/ROE低い/2回減配あり,0.09920634920634923,
476A.T,"Tsuji Hongo IT Consulting Co.,Ltd.",0,2,10,12,3331292928.0,無配年あり,,
2342.T,Transgenic Group Inc.,0,8,4,12,4179958016.0,ROE低い/無配年あり/3回以上減配あり/営業CF合計マイナス/2回減配あり/EPS低い,-0.14166666666666666,
2693.T,YKT Corporation,0,0,12,12,3285226496.0,無配年あり/ROE低い/2回減配あり,0.0018518518518518452,
9563.T,Atlas Technologies Corporation,0,0,12,12,2615332864.0,無配年あり/ROE低い,,
